266.873	155.8
267.244	244.02
267.615	201.17
267.986	186.05
268.357	160.84
268.727	160.84
269.098	191.09
269.469	281.83
269.84	186.05
270.211	206.21
270.581	251.59
270.952	221.34
271.323	211.26
271.693	208.74
272.064	181.01
272.434	244.02
272.805	228.9
273.175	198.65
273.546	128.08
273.916	203.69
274.287	198.65
274.657	221.34
275.028	279.31
275.398	191.09
275.769	208.74
276.139	226.38
276.509	216.3
276.88	196.13
277.25	216.3
277.62	170.93
277.99	168.41
278.361	155.8
278.731	223.86
279.101	160.84
279.471	183.53
279.841	173.45
280.211	238.98
280.582	201.17
280.952	226.38
281.322	155.8
281.692	266.71
282.062	279.31
282.432	236.46
282.802	153.28
283.172	244.02
283.541	138.16
283.911	249.06
284.281	173.45
284.651	246.54
285.021	133.12
285.391	249.06
285.76	168.41
286.13	193.61
286.5	173.45
286.87	198.65
287.239	266.71
287.609	274.27
287.978	238.98
288.348	281.83
288.718	206.21
289.087	188.57
289.457	191.09
289.826	193.61
290.196	155.8
290.565	218.82
290.935	203.69
291.304	226.38
291.673	244.02
292.043	213.78
292.412	216.3
292.781	206.21
293.151	102.87
293.52	211.26
293.889	261.67
294.259	261.67
294.628	213.78
294.997	216.3
295.366	163.36
295.735	213.78
296.104	296.96
296.473	183.53
296.842	286.87
297.212	181.01
297.581	206.21
297.95	191.09
298.318	165.89
298.687	183.53
299.056	221.34
299.425	183.53
299.794	223.86
300.163	233.94
300.532	269.23
300.901	191.09
301.269	259.15
301.638	281.83
302.007	256.63
302.376	191.09
302.744	181.01
303.113	221.34
303.482	216.3
303.85	223.86
304.219	201.17
304.587	188.57
304.956	261.67
305.324	198.65
305.693	223.86
306.061	249.06
306.43	249.06
306.798	198.65
307.166	266.71
307.535	196.13
307.903	231.42
308.272	276.79
308.64	188.57
309.008	256.63
309.376	314.6
309.745	175.97
310.113	168.41
310.481	226.38
310.849	130.6
311.217	178.49
311.585	193.61
311.953	302
312.321	216.3
312.689	271.75
313.057	261.67
313.425	175.97
313.793	216.3
314.161	228.9
314.529	178.49
314.897	261.67
315.265	221.34
315.633	296.96
316	186.05
316.368	206.21
316.736	175.97
317.104	233.94
317.471	226.38
317.839	181.01
318.207	312.08
318.574	269.23
318.942	196.13
319.31	246.54
319.677	249.06
320.045	286.87
320.412	226.38
320.78	178.49
321.147	236.46
321.514	254.11
321.882	241.5
322.249	249.06
322.617	193.61
322.984	221.34
323.351	236.46
323.718	208.74
324.086	266.71
324.453	241.5
324.82	226.38
325.187	244.02
325.554	241.5
325.922	244.02
326.289	221.34
326.656	203.69
327.023	241.5
327.39	286.87
327.757	208.74
328.124	342.33
328.491	276.79
328.858	249.06
329.225	218.82
329.591	208.74
329.958	249.06
330.325	294.43
330.692	259.15
331.059	221.34
331.425	138.16
331.792	193.61
332.159	193.61
332.525	264.19
332.892	256.63
333.259	241.5
333.625	211.26
333.992	193.61
334.358	206.21
334.725	178.49
335.091	198.65
335.458	196.13
335.824	256.63
336.191	218.82
336.557	203.69
336.923	264.19
337.29	208.74
337.656	196.13
338.022	241.5
338.389	208.74
338.755	274.27
339.121	216.3
339.487	125.56
339.853	256.63
340.219	233.94
340.586	216.3
340.952	221.34
341.318	175.97
341.684	208.74
342.05	241.5
342.416	261.67
342.782	208.74
343.147	213.78
343.513	221.34
343.879	211.26
344.245	261.67
344.611	183.53
344.977	259.15
345.342	244.02
345.708	168.41
346.074	261.67
346.439	201.17
346.805	218.82
347.171	251.59
347.536	160.84
347.902	233.94
348.267	168.41
348.633	223.86
348.998	233.94
349.364	244.02
349.729	160.84
350.095	241.5
350.46	236.46
350.826	196.13
351.191	269.23
351.556	246.54
351.921	246.54
352.287	261.67
352.652	223.86
353.017	246.54
353.382	188.57
353.747	241.5
354.113	173.45
354.478	231.42
354.843	299.48
355.208	208.74
355.573	246.54
355.938	221.34
356.303	181.01
356.668	213.78
357.032	135.64
357.397	203.69
357.762	206.21
358.127	322.16
358.492	223.86
358.857	221.34
359.221	196.13
359.586	271.75
359.951	241.5
360.315	281.83
360.68	183.53
361.045	233.94
361.409	264.19
361.774	264.19
362.138	183.53
362.503	193.61
362.867	158.32
363.232	206.21
363.596	168.41
363.96	249.06
364.325	241.5
364.689	223.86
365.053	143.2
365.418	218.82
365.782	226.38
366.146	236.46
366.51	276.79
366.874	241.5
367.239	261.67
367.603	228.9
367.967	191.09
368.331	221.34
368.695	289.39
369.059	208.74
369.423	284.35
369.787	211.26
370.151	175.97
370.515	261.67
370.878	254.11
371.242	299.48
371.606	196.13
371.97	196.13
372.334	216.3
372.697	208.74
373.061	279.31
373.425	213.78
373.788	183.53
374.152	261.67
374.516	274.27
374.879	284.35
375.243	236.46
375.606	238.98
375.97	216.3
376.333	299.48
376.696	168.41
377.06	168.41
377.423	274.27
377.786	221.34
378.15	201.17
378.513	221.34
378.876	256.63
379.24	249.06
379.603	228.9
379.966	216.3
380.329	186.05
380.692	216.3
381.055	309.56
381.418	274.27
381.781	241.5
382.144	246.54
382.507	254.11
382.87	223.86
383.233	284.35
383.596	279.31
383.959	241.5
384.322	261.67
384.684	286.87
385.047	312.08
385.41	294.43
385.773	274.27
386.135	296.96
386.498	236.46
386.861	249.06
387.223	264.19
387.586	296.96
387.948	271.75
388.311	133.12
388.673	271.75
389.036	314.6
389.398	218.82
389.76	226.38
390.123	183.53
390.485	296.96
390.847	279.31
391.21	309.56
391.572	266.71
391.934	286.87
392.296	191.09
392.659	223.86
393.021	203.69
393.383	231.42
393.745	244.02
394.107	344.85
394.469	241.5
394.831	226.38
395.193	281.83
395.555	274.27
395.917	312.08
396.279	342.33
396.64	312.08
397.002	294.43
397.364	344.85
397.726	274.27
398.087	375.09
398.449	256.63
398.811	342.33
399.172	344.85
399.534	349.89
399.896	382.66
400.257	302
400.619	365.01
400.98	367.53
401.342	523.81
401.703	370.05
402.064	445.67
402.426	473.4
402.787	511.2
403.148	513.73
403.51	571.7
403.871	478.44
404.232	554.05
404.593	468.35
404.955	498.6
405.316	591.86
405.677	579.26
406.038	624.63
406.399	677.56
406.76	644.8
407.121	733.02
407.482	743.1
407.843	818.71
408.204	826.28
408.565	871.65
408.925	1060.69
409.286	1007.76
409.647	964.91
410.008	969.95
410.368	1146.39
410.729	1179.16
411.09	1229.57
411.45	1345.52
411.811	1370.72
412.172	1484.15
412.532	1431.22
412.893	1605.13
413.253	1693.36
413.614	1756.37
413.974	1809.3
414.334	1874.84
414.695	2139.5
415.055	2091.61
415.415	2280.65
415.776	2326.02
416.136	2441.97
416.496	2653.69
416.856	2797.37
417.216	2898.19
417.577	3016.66
417.937	3177.97
418.297	3296.44
418.657	3326.69
419.017	3591.35
419.377	3684.61
419.737	3853.49
420.097	3966.92
420.456	4067.74
420.816	4360.13
421.176	4302.15
421.536	4655.03
421.896	4644.95
422.255	4730.65
422.615	5088.57
422.975	5267.53
423.334	5474.22
423.694	5668.3
424.053	5985.9
424.413	6278.28
424.772	6406.83
425.132	6454.72
425.491	6588.32
425.851	6915.99
426.21	7112.6
426.57	7218.46
426.929	7573.86
427.288	7717.53
427.647	8040.17
428.007	8176.28
428.366	8624.94
428.725	8887.08
429.084	9106.37
429.443	9580.24
429.802	9693.67
430.161	9923.04
430.52	10313.73
430.879	10601.07
431.238	11072.42
431.597	11120.31
431.956	11664.76
432.315	11634.51
432.674	12337.75
433.033	12385.64
433.391	12655.34
433.75	13129.21
434.109	13532.5
434.467	14008.89
434.826	14359.25
435.185	14271.03
435.543	15395.21
435.902	15425.46
436.26	15627.1
436.619	15974.94
436.977	16647.94
437.336	17086.52
437.694	17388.99
438.052	17794.8
438.411	17928.39
438.769	18240.94
439.127	18815.63
439.486	19082.82
439.844	19292.02
440.202	19395.37
440.56	19849.07
440.918	19844.03
441.276	20151.54
441.634	20048.2
441.992	20277.57
442.35	20234.72
442.708	20519.54
443.066	20259.92
443.424	20227.16
443.782	19985.18
444.14	19851.59
444.498	19231.53
444.855	18765.22
445.213	18482.92
445.571	18203.13
445.928	18011.57
446.286	18099.79
446.644	16978.13
447.001	16554.68
447.359	16138.78
447.716	15465.79
448.074	14760.03
448.431	14550.82
448.789	14162.65
449.146	13774.48
449.503	12922.53
449.861	12514.19
450.218	12042.84
450.575	11621.91
450.932	11253.9
451.289	11079.98
451.647	10583.43
452.004	10248.19
452.361	9912.96
452.718	9693.67
453.075	9181.99
453.432	9018.15
453.789	8756.01
454.146	8569.49
454.503	8350.2
454.859	8093.1
455.216	7868.77
455.573	7780.55
455.93	7594.03
456.287	7415.06
456.643	7205.86
457	7150.4
457.357	7049.58
457.713	6739.55
458.07	6663.93
458.426	6394.23
458.783	6185.02
459.139	6086.72
459.496	5963.21
459.852	5980.86
460.208	5905.24
460.565	5600.25
460.921	5398.6
461.277	5212.08
461.634	5048.24
461.99	5007.91
462.346	4841.56
462.702	4912.13
463.058	4680.24
463.414	4523.96
463.77	4370.21
464.126	4415.58
464.482	4241.66
464.838	4163.52
465.194	4120.67
465.55	3999.68
465.906	3740.06
466.262	3780.39
466.618	3614.03
466.973	3598.91
467.329	3485.49
467.685	3404.83
468.04	3382.14
468.396	3172.93
468.752	3107.4
469.107	3223.35
469.463	3225.87
469.818	3029.26
470.174	2918.36
470.529	2893.15
470.884	2784.76
471.24	2807.45
471.595	2769.64
471.95	2804.93
472.306	2749.48
472.661	2706.63
473.016	2696.54
473.371	2568
473.726	2608.32
474.081	2691.5
474.436	2585.64
474.791	2532.71
475.146	2671.34
475.501	2535.23
475.856	2497.42
476.211	2520.1
476.566	2499.94
476.921	2386.51
477.276	2457.09
477.63	2542.79
477.985	2454.57
478.34	2462.13
478.694	2507.5
479.049	2454.57
479.404	2472.21
479.758	2399.12
480.113	2441.97
480.467	2454.57
480.822	2545.31
481.176	2560.43
481.53	2615.89
481.885	2585.64
482.239	2628.49
482.593	2686.46
482.948	2613.37
483.302	2709.15
483.656	2699.07
484.01	2691.5
484.364	2731.83
484.718	2923.4
485.072	2920.88
485.426	2958.68
485.78	3039.34
486.134	3051.95
486.488	3135.13
486.842	3296.44
487.196	3394.74
487.55	3336.77
487.903	3571.18
488.257	3500.61
488.611	3520.77
488.964	3868.61
489.318	3800.56
489.672	3876.17
490.025	3941.71
490.379	3974.48
490.732	4201.33
491.086	4377.77
491.439	4476.07
491.793	4589.5
492.146	4738.21
492.499	5151.59
492.853	5234.77
493.206	5348.19
493.559	5476.74
493.912	5509.51
494.265	5748.96
494.618	5975.82
494.972	6114.45
495.325	6396.75
495.678	6492.53
496.031	6565.63
496.383	6888.26
496.736	7087.39
497.089	7261.31
497.442	7636.88
497.795	7747.78
498.148	8153.59
498.5	8261.98
498.853	8524.12
499.206	8791.3
499.558	8781.22
499.911	9247.52
500.264	9643.25
500.616	9766.76
500.969	9781.89
501.321	10036.46
501.673	10719.54
502.026	10931.27
502.378	11188.37
502.73	11606.78
503.083	11750.46
503.435	11904.21
503.787	12320.11
504.139	12763.73
504.491	12957.81
504.844	13345.98
505.196	13716.51
505.548	14119.8
505.9	13968.56
506.252	14586.11
506.604	14641.56
506.955	15465.79
507.307	15647.27
507.659	16017.79
508.011	16022.83
508.363	16577.36
508.714	17038.63
509.066	17210.03
509.418	17716.66
509.769	17903.19
510.121	18387.14
510.472	18414.86
510.824	18709.77
511.175	19062.65
511.527	19377.72
511.878	20020.47
512.23	20156.58
512.581	20607.76
512.932	20794.29
513.283	21033.74
513.635	21399.23
513.986	21792.44
514.337	21593.31
514.688	22430.14
515.039	22735.13
515.39	23012.39
515.741	23312.34
516.092	23655.14
516.443	24222.27
516.794	24418.88
517.145	24660.85
517.496	24726.39
517.847	25439.71
518.197	25716.97
518.548	25686.73
518.899	26331.99
519.249	26687.4
519.6	26843.67
519.951	27035.24
520.301	26833.59
520.652	27531.79
521.002	27741
521.352	28101.44
521.703	28718.98
522.053	28787.04
522.404	29144.96
522.754	29258.38
523.104	29525.57
523.454	30145.63
523.804	30380.04
524.155	30967.34
524.505	31151.34
524.855	31148.82
525.205	31715.95
525.555	31665.54
525.905	32056.22
526.255	32467.08
526.605	32303.24
526.954	33492.95
527.304	33135.03
527.654	34145.78
528.004	34032.36
528.354	34163.43
528.703	34347.43
529.053	34342.39
529.402	34334.83
529.752	34365.07
530.101	34828.86
530.451	34579.32
530.8	35045.63
531.15	35131.33
531.499	35562.35
531.849	36056.38
532.198	35963.12
532.547	36099.23
532.896	36462.19
533.246	36663.84
533.595	36613.43
533.944	37016.72
534.293	37462.86
534.642	37452.78
534.991	37939.25
535.34	37581.33
535.689	37969.5
536.038	37959.42
536.387	38208.95
536.735	37916.57
537.084	38345.06
537.433	38458.49
537.782	38350.11
538.13	38629.89
538.479	39076.03
538.828	38854.22
539.176	38650.05
539.525	38357.67
539.873	38768.52
540.222	39295.32
540.57	39038.22
540.918	39232.31
541.267	39156.69
541.615	38856.74
541.963	39701.13
542.312	39257.51
542.66	39484.36
543.008	39852.37
543.356	39668.37
543.704	40270.78
544.052	40306.07
544.4	40603.5
544.748	41120.22
545.096	40858.08
545.444	40661.47
545.792	41407.57
546.14	41198.36
546.488	41226.08
546.835	41589.05
547.183	41568.88
547.531	41873.87
547.878	41894.04
548.226	41906.64
548.573	41846.15
548.921	41684.83
549.268	41982.26
549.616	41437.81
549.963	41803.3
550.311	41387.4
550.658	41770.53
551.005	41495.79
551.353	41291.62
551.7	41604.17
552.047	41649.54
552.394	41314.3
552.741	42156.18
553.088	41946.97
553.435	41624.33
553.782	42660.29
554.129	42241.88
554.476	42433.44
554.823	43111.48
555.17	43698.77
555.517	43456.79
555.863	43638.28
556.21	44104.58
556.557	44046.61
556.904	44429.74
557.25	44190.28
557.597	44412.09
557.943	44777.58
558.29	44679.27
558.636	43998.72
558.983	44749.85
559.329	44036.53
559.675	44064.25
560.022	43928.14
560.368	43824.8
560.714	44119.71
561.06	44190.28
561.407	43822.28
561.753	44013.84
562.099	44328.91
562.445	44142.39
562.791	43850
563.137	43618.11
563.483	43907.98
563.829	43381.18
564.174	43300.52
564.52	44192.8
564.866	43597.95
565.212	44333.95
565.557	44157.51
565.903	44465.02
566.249	44709.52
566.594	45533.75
566.94	45379.99
567.285	45574.08
567.631	46214.31
567.976	46221.87
568.322	46113.48
568.667	46514.25
569.012	46370.58
569.357	46904.94
569.703	46738.59
570.048	46269.76
570.393	47444.35
570.738	46771.35
571.083	46816.72
571.428	47129.27
571.773	46829.33
572.118	46075.67
572.463	46597.43
572.808	46514.25
573.153	46562.14
573.498	46110.96
573.842	45894.19
574.187	45677.42
574.532	45695.07
574.876	45848.82
575.221	45301.86
575.566	45921.92
575.91	45969.81
576.255	45561.48
576.599	46262.2
576.944	45488.38
577.288	46484.01
577.632	45843.78
577.977	46824.28
578.321	46352.94
578.665	47419.14
579.009	47391.41
579.353	47784.62
579.697	46761.27
580.041	47681.28
580.385	47598.1
580.729	48220.68
581.073	48056.85
581.417	48555.92
581.761	48629.02
582.105	49065.08
582.449	48598.77
582.793	48475.26
583.136	49002.06
583.48	48613.89
583.824	49226.39
584.167	48681.95
584.511	48795.38
584.854	49450.73
585.198	48669.35
585.541	48268.58
585.884	47386.37
586.228	48863.43
586.571	48006.44
586.914	49019.71
587.258	48495.43
587.601	48702.11
587.944	47787.15
588.287	48185.4
588.63	47948.46
588.973	49302.01
589.316	48455.1
589.659	48261.01
590.002	48034.16
590.345	47754.38
590.688	49286.89
591.03	48981.9
591.373	49415.44
591.716	49725.47
592.059	50542.14
592.401	50637.92
592.744	50075.83
593.086	49985.09
593.429	50751.34
593.771	50743.78
594.114	50564.82
594.456	50700.93
594.798	50867.29
595.141	50068.27
595.483	50753.86
595.825	50196.82
596.167	50713.54
596.51	50390.9
596.852	50990.8
597.194	49959.88
597.536	49312.09
597.878	50458.96
598.22	49856.54
598.562	49508.7
598.903	49211.27
599.245	48787.81
599.587	49667.5
599.929	49483.49
600.27	49271.77
600.612	48404.69
600.954	48107.26
601.295	48616.42
601.637	48089.61
601.978	48392.08
602.32	48724.8
602.661	48583.65
603.003	48891.16
603.344	48820.58
603.685	48180.36
604.026	48976.86
604.368	48971.82
604.709	48407.21
605.05	48727.32
605.391	49002.06
605.732	48848.31
606.073	49269.24
606.414	49574.23
606.755	49619.6
607.096	49874.18
607.437	49244.04
607.778	49584.32
608.118	50088.43
608.459	49052.47
608.8	49486.01
609.14	49627.17
609.481	48515.59
609.821	49072.64
610.162	49143.22
610.502	49002.06
610.843	48442.5
611.183	49266.72
611.524	48747.49
611.864	48077.01
612.204	48150.11
612.544	47996.35
612.885	47782.1
613.225	47527.53
613.565	47872.84
613.905	46789
614.245	46408.39
614.585	46431.07
614.925	45705.15
615.265	45566.52
615.605	46453.76
615.944	45054.84
616.284	45110.29
616.624	45054.84
616.964	44467.55
617.303	45536.27
617.643	44744.81
617.982	45619.45
618.322	45561.48
618.661	45934.52
619.001	44959.06
619.34	44674.23
619.68	45511.06
620.019	44986.78
620.358	45465.69
620.697	46662.97
621.037	45574.08
621.376	46380.66
621.715	45387.56
622.054	45256.49
622.393	45740.44
622.732	45816.05
623.071	46279.84
623.41	46448.72
623.749	45833.7
624.087	45548.87
624.426	46249.59
624.765	45863.95
625.104	45838.74
625.442	45531.23
625.781	45017.03
626.119	44812.86
626.458	44999.39
626.796	45185.91
627.135	44079.38
627.473	44230.61
627.812	43769.35
628.15	43948.31
628.488	43063.58
628.826	43519.81
629.165	42582.15
629.503	42083.08
629.841	42657.77
630.179	42420.84
630.517	41082.41
630.855	41831.02
631.193	40706.84
631.531	41200.88
631.869	41430.25
632.206	40351.44
632.544	40469.91
632.882	39799.44
633.22	40006.12
633.557	39970.84
633.895	39680.97
634.232	39229.79
634.57	40348.92
634.907	39396.14
635.245	39476.8
635.582	38995.37
635.919	39386.06
636.257	39166.77
636.594	38914.71
636.931	39358.34
637.268	39063.43
637.605	38617.29
637.942	38992.85
638.28	39149.13
638.617	38065.28
638.953	38549.23
639.29	38047.64
639.627	37914.05
639.964	37616.62
640.301	37127.63
640.638	37049.49
640.974	36820.12
641.311	37024.28
641.648	36900.77
641.984	37299.02
642.321	36976.39
642.657	36414.3
642.994	35859.78
643.33	36172.33
643.666	35663.17
644.003	35711.06
644.339	35459
644.675	35572.43
645.011	34528.91
645.347	33233.33
645.683	34037.4
646.019	33316.51
646.355	33129.99
646.691	32557.82
647.027	33220.73
647.363	32164.61
647.699	31864.66
648.035	31577.32
648.371	30869.03
648.706	31368.11
649.042	30402.73
649.378	29797.79
649.713	30180.92
650.049	29684.36
650.384	30075.05
650.72	29641.51
651.055	29525.57
651.39	28802.16
651.726	29434.82
652.061	28875.26
652.396	28734.1
652.731	28194.7
653.066	28217.39
653.402	27206.63
653.737	28252.67
654.072	27806.53
654.407	28043.47
654.741	27879.63
655.076	28056.07
655.411	27801.49
655.746	27383.08
656.081	27771.24
656.415	27322.58
656.75	27478.86
657.085	27372.99
657.419	26889.04
657.754	27083.13
658.088	26720.16
658.423	26841.15
658.757	26531.12
659.091	26377.36
659.426	26490.79
659.76	26349.64
660.094	25706.89
660.428	25911.06
660.762	25618.67
661.097	25411.98
661.431	25227.98
661.765	24431.48
662.099	25026.34
662.432	24935.59
662.766	24285.29
663.1	24242.44
663.434	24101.28
663.768	23927.36
664.101	23435.85
664.435	23405.6
664.769	23869.39
665.102	23287.14
665.436	22460.39
665.769	23040.12
666.102	22503.24
666.436	22238.58
666.769	21878.14
667.102	21762.19
667.436	21830.24
667.769	21391.66
668.102	21295.88
668.435	20937.96
668.768	20345.62
669.101	20779.16
669.434	20622.89
669.767	20398.56
670.1	20373.35
670.433	19924.69
670.766	19627.26
671.098	19685.23
671.431	19249.17
671.764	19168.51
672.096	19488.63
672.429	19211.36
672.761	18530.81
673.094	18654.32
673.426	18397.22
673.759	18266.15
674.091	18334.2
674.423	18258.59
674.756	17709.1
675.088	17782.2
675.42	17648.61
675.752	18061.98
676.084	17182.3
676.416	17416.71
676.748	17051.23
677.08	17265.48
677.412	17000.82
677.744	16718.51
678.076	16494.18
678.408	16612.65
678.739	16408.48
679.071	16746.24
679.403	16350.51
679.734	16103.49
680.066	15826.23
680.397	15833.79
680.729	16244.65
681.06	16234.56
681.391	15622.06
681.723	15755.65
682.054	15725.41
682.385	15364.96
682.716	15390.17
683.047	15218.77
683.379	15271.7
683.71	15019.65
684.041	14996.96
684.372	14621.39
684.702	14470.16
685.033	14697.01
685.364	14124.84
685.695	14197.94
686.026	14177.77
686.356	13908.07
686.687	13920.67
687.017	13570.31
687.348	13524.94
687.678	13386.31
688.009	13250.2
688.339	13224.99
688.67	13028.39
689	13063.68
689.33	12897.32
689.66	12645.26
689.991	12370.52
690.321	12335.23
690.651	12357.92
690.981	12115.94
691.311	11879.01
691.641	11682.4
691.971	11740.37
692.301	11508.48
692.63	11568.98
692.96	11420.26
693.29	11203.49
693.619	10979.16
693.949	10797.68
694.279	10812.8
694.608	10838.01
694.938	10661.57
695.267	10301.13
695.597	10659.05
695.926	10144.85
696.255	10132.25
696.584	10122.16
696.914	9978.49
697.243	9744.08
697.572	9940.68
697.901	9698.71
698.23	9638.21
698.559	9529.83
698.888	9260.13
699.217	9517.23
699.546	9376.07
699.874	9255.09
700.203	9096.29
700.532	8718.2
700.86	8907.25
701.189	8748.45
701.518	8932.45
701.846	8877
702.175	8665.27
702.503	8720.72
702.831	8791.3
703.16	8413.21
703.488	8473.71
703.816	8451.02
704.144	8534.2
704.473	8569.49
704.801	8002.36
705.129	7989.76
705.457	7951.95
705.785	8146.03
706.113	7760.38
706.44	7911.62
706.768	7770.47
707.096	7740.22
707.424	7667.12
707.751	7606.63
708.079	7644.44
708.407	7583.94
708.734	7384.82
709.062	7281.47
709.389	7427.67
709.716	7208.38
710.044	7246.19
710.371	7256.27
710.698	7006.73
711.025	6951.28
711.353	6910.95
711.68	7014.29
712.007	6825.25
712.334	6769.8
712.661	6742.07
712.988	6782.4
713.314	6462.29
713.641	6668.97
713.968	6467.33
714.295	6270.72
714.621	6376.59
714.948	6467.33
715.275	6114.45
715.601	6149.74
715.928	6114.45
716.254	5983.38
716.581	6074.12
716.907	5854.83
717.233	5774.17
717.559	5764.09
717.886	5564.96
718.212	5759.05
718.538	5738.88
718.864	5660.74
719.19	5570
719.516	5645.62
719.842	5388.52
720.168	5272.57
720.494	5295.26
720.819	5058.33
721.145	5146.55
721.471	5126.38
721.796	5048.24
722.122	4886.93
722.448	4932.3
722.773	5007.91
723.098	4828.95
723.424	4788.62
723.749	4763.42
724.075	4713.01
724.4	4723.09
724.725	4554.21
725.05	4440.78
725.375	4413.06
725.7	4387.85
726.025	4549.17
726.35	4347.52
726.675	4188.73
727	4206.37
727.325	4019.85
727.65	4158.48
727.974	4166.04
728.299	3971.96
728.624	3883.74
728.948	4095.46
729.273	3813.16
729.597	3815.68
729.922	3883.74
730.246	3729.98
730.57	3694.69
730.895	3697.21
731.219	3724.94
731.543	3664.45
731.867	3513.21
732.191	3614.03
732.515	3495.57
732.839	3450.2
733.163	3608.99
733.487	3394.74
733.811	3341.81
734.135	3331.73
734.459	3321.65
734.782	3331.73
735.106	3369.54
735.43	3311.57
735.753	3180.5
736.077	3185.54
736.4	3117.48
736.724	3029.26
737.047	2988.93
737.37	3006.58
737.694	3084.71
738.017	2999.01
738.34	2817.53
738.663	2915.83
738.986	2883.07
739.309	2815.01
739.632	2804.93
739.955	2731.83
740.278	2948.6
740.601	2726.79
740.924	2716.71
741.246	2789.81
741.569	2555.39
741.892	2729.31
742.214	2709.15
742.537	2600.76
742.859	2651.17
743.182	2633.53
743.504	2507.5
743.827	2464.65
744.149	2472.21
744.471	2504.98
744.793	2389.03
745.115	2434.4
745.438	2303.33
745.76	2401.64
746.082	2376.43
746.404	2225.2
746.725	2313.42
747.047	2318.46
747.369	2189.91
747.691	2136.98
748.013	2184.87
748.334	2162.18
748.656	2147.06
748.977	2129.41
749.299	2066.4
749.62	2189.91
749.942	2109.25
750.263	2033.63
750.584	1995.82
750.906	1995.82
751.227	1960.54
751.548	1910.12
751.869	1892.48
752.19	1887.44
752.511	1852.15
752.832	1784.1
753.153	1746.29
753.474	1786.62
753.795	1716.04
754.116	1678.23
754.436	1816.86
754.757	1831.99
755.078	1839.55
755.398	1673.19
755.719	1746.29
756.039	1721.08
